Id,date_d,time_h,Calories,TotalIntensity,AverageIntensity,StepTotal
4388161847,4/22/2016,23,84,1,0.016667,9
4388161847,4/23/2016,0,83,2,0.033333,22
4388161847,4/23/2016,1,78,0,0,0
4388161847,4/23/2016,2,79,0,0,0
4388161847,4/23/2016,3,81,1,0.016667,4
4388161847,4/23/2016,4,79,0,0,0
4388161847,4/23/2016,5,79,0,0,0
4388161847,4/23/2016,6,89,4,0.066667,42
4388161847,4/23/2016,7,87,2,0.033333,14
4388161847,4/23/2016,8,96,7,0.116667,71
4388161847,4/23/2016,9,85,1,0.016667,6
4388161847,4/23/2016,10,168,26,0.433333,829
4388161847,4/23/2016,11,197,28,0.466667,1343
4388161847,4/23/2016,12,168,25,0.416667,863
4388161847,4/23/2016,13,314,66,1.1,2925
4388161847,4/23/2016,14,592,154,2.566667,5237
4388161847,4/23/2016,15,142,17,0.283333,575
4388161847,4/23/2016,16,107,4,0.066667,39
4388161847,4/23/2016,17,109,4,0.066667,30
4388161847,4/23/2016,18,158,23,0.383333,574
4388161847,4/23/2016,19,109,10,0.166667,181
4388161847,4/23/2016,20,103,6,0.1,106
4388161847,4/23/2016,21,84,2,0.033333,24
4388161847,4/23/2016,22,130,16,0.266667,347
4388161847,4/23/2016,23,94,1,0.016667,4
4388161847,4/24/2016,0,82,1,0.016667,9
4388161847,4/24/2016,1,83,2,0.033333,14
4388161847,4/24/2016,2,79,0,0,0
4388161847,4/24/2016,3,81,1,0.016667,9
4388161847,4/24/2016,4,79,0,0,0
4388161847,4/24/2016,5,81,1,0.016667,9
4388161847,4/24/2016,6,133,14,0.233333,420
4388161847,4/24/2016,7,86,2,0.033333,22
4388161847,4/24/2016,8,112,11,0.183333,312
4388161847,4/24/2016,9,79,0,0,0
4388161847,4/24/2016,10,108,10,0.166667,253
4388161847,4/24/2016,11,92,5,0.083333,72
4388161847,4/24/2016,12,171,27,0.45,939
4388161847,4/24/2016,13,187,29,0.483333,966
4388161847,4/24/2016,14,251,56,0.933333,2228
4388161847,4/24/2016,15,216,40,0.666667,1708
4388161847,4/24/2016,16,83,2,0.033333,28
4388161847,4/24/2016,17,79,0,0,0
4388161847,4/24/2016,18,157,26,0.433333,613
4388161847,4/24/2016,19,108,10,0.166667,215
4388161847,4/24/2016,20,266,48,0.8,2235
4388161847,4/24/2016,21,110,12,0.2,191
4388161847,4/24/2016,22,81,0,0,0
4388161847,4/24/2016,23,78,0,0,0
4388161847,4/25/2016,0,78,0,0,0
4388161847,4/25/2016,1,78,0,0,0
4388161847,4/25/2016,2,78,0,0,0
4388161847,4/25/2016,3,78,0,0,0
4388161847,4/25/2016,4,78,0,0,0
4388161847,4/25/2016,5,163,29,0.483333,595
4388161847,4/25/2016,6,161,22,0.366667,659
4388161847,4/25/2016,7,152,16,0.266667,826
4388161847,4/25/2016,8,104,5,0.083333,104
4388161847,4/25/2016,9,126,15,0.25,474
4388161847,4/25/2016,10,105,8,0.133333,262
4388161847,4/25/2016,11,127,10,0.166667,459
4388161847,4/25/2016,12,120,11,0.183333,335
4388161847,4/25/2016,13,101,6,0.1,189
4388161847,4/25/2016,14,107,7,0.116667,295
4388161847,4/25/2016,15,122,13,0.216667,455
4388161847,4/25/2016,16,180,28,0.466667,981
4388161847,4/25/2016,17,304,79,1.316667,2238
4388161847,4/25/2016,18,159,22,0.366667,667
4388161847,4/25/2016,19,240,42,0.7,1501
4388161847,4/25/2016,20,309,61,1.016667,2349
4388161847,4/25/2016,21,144,16,0.266667,511
4388161847,4/25/2016,22,90,4,0.066667,46
4388161847,4/25/2016,23,83,2,0.033333,15
4388161847,4/26/2016,0,79,0,0,0
4388161847,4/26/2016,1,79,0,0,0
4388161847,4/26/2016,2,80,1,0.016667,4
4388161847,4/26/2016,3,81,1,0.016667,11
4388161847,4/26/2016,4,84,3,0.05,14
4388161847,4/26/2016,5,202,40,0.666667,838
4388161847,4/26/2016,6,307,82,1.366667,2662
4388161847,4/26/2016,7,149,16,0.266667,630
4388161847,4/26/2016,8,101,6,0.1,122
4388161847,4/26/2016,9,125,15,0.25,407
4388161847,4/26/2016,10,139,17,0.283333,631
4388161847,4/26/2016,11,119,8,0.133333,383
4388161847,4/26/2016,12,131,14,0.233333,414
4388161847,4/26/2016,13,107,8,0.133333,279
4388161847,4/26/2016,14,118,10,0.166667,369
4388161847,4/26/2016,15,123,14,0.233333,435
4388161847,4/26/2016,16,131,11,0.183333,571
4388161847,4/26/2016,17,191,33,0.55,1046
4388161847,4/26/2016,18,115,11,0.183333,219
4388161847,4/26/2016,19,94,2,0.033333,74
4388161847,4/26/2016,20,123,14,0.233333,320
4388161847,4/26/2016,21,88,3,0.05,15
4388161847,4/26/2016,22,81,1,0.016667,6
4388161847,4/26/2016,23,83,2,0.033333,11
4388161847,4/27/2016,0,80,1,0.016667,7
4388161847,4/27/2016,1,80,1,0.016667,12
4388161847,4/27/2016,2,85,3,0.05,41
4388161847,4/27/2016,3,80,1,0.016667,8
4388161847,4/27/2016,4,79,0,0,0
4388161847,4/27/2016,5,150,25,0.416667,329
4388161847,4/27/2016,6,168,21,0.35,939
4388161847,4/27/2016,7,106,9,0.15,225
4388161847,4/27/2016,8,97,5,0.083333,156
4388161847,4/27/2016,9,99,6,0.1,145
4388161847,4/27/2016,10,117,10,0.166667,450
4388161847,4/27/2016,11,128,10,0.166667,496
4388161847,4/27/2016,12,138,15,0.25,516
4388161847,4/27/2016,13,90,3,0.05,28
4388161847,4/27/2016,14,112,9,0.15,347
4388161847,4/27/2016,15,112,9,0.15,284
4388161847,4/27/2016,16,178,23,0.383333,856
4388161847,4/27/2016,17,222,52,0.866667,1183
4388161847,4/27/2016,18,398,121,2.016667,4037
4388161847,4/27/2016,19,143,19,0.316667,447
4388161847,4/27/2016,20,123,13,0.216667,357
4388161847,4/27/2016,21,114,10,0.166667,304
4388161847,4/27/2016,22,86,2,0.033333,12
4388161847,4/27/2016,23,88,2,0.033333,14
4388161847,4/28/2016,0,79,0,0,0
4388161847,4/28/2016,1,79,0,0,0
4388161847,4/28/2016,2,80,1,0.016667,10
4388161847,4/28/2016,3,79,0,0,0
4388161847,4/28/2016,4,80,1,0.016667,8
4388161847,4/28/2016,5,226,55,0.916667,1305
4388161847,4/28/2016,6,286,67,1.116667,2267
4388161847,4/28/2016,7,150,12,0.2,733
4388161847,4/28/2016,8,118,8,0.133333,265
4388161847,4/28/2016,9,94,6,0.1,52
4388161847,4/28/2016,10,132,16,0.266667,491
4388161847,4/28/2016,11,136,17,0.283333,593
4388161847,4/28/2016,12,104,4,0.066667,243
4388161847,4/28/2016,13,118,12,0.2,301
4388161847,4/28/2016,14,104,6,0.1,173
4388161847,4/28/2016,15,103,8,0.133333,191
4388161847,4/28/2016,16,204,30,0.5,1251
4388161847,4/28/2016,17,196,32,0.533333,1180
4388161847,4/28/2016,18,153,22,0.366667,680
4388161847,4/28/2016,19,111,8,0.133333,178
4388161847,4/28/2016,20,102,4,0.066667,153
4388161847,4/28/2016,21,78,0,0,0
4388161847,4/28/2016,22,78,0,0,0
4388161847,4/28/2016,23,78,0,0,0
4388161847,4/29/2016,0,78,0,0,0
4388161847,4/29/2016,1,78,0,0,0
4388161847,4/29/2016,2,78,0,0,0
4388161847,4/29/2016,3,78,0,0,0
4388161847,4/29/2016,4,78,0,0,0
4388161847,4/29/2016,5,206,44,0.733333,1015
4388161847,4/29/2016,6,286,68,1.133333,2168
4388161847,4/29/2016,7,157,18,0.3,795
4388161847,4/29/2016,8,100,6,0.1,178
4388161847,4/29/2016,9,107,9,0.15,242
4388161847,4/29/2016,10,113,10,0.166667,306
4388161847,4/29/2016,11,102,7,0.116667,210
4388161847,4/29/2016,12,115,10,0.166667,355
4388161847,4/29/2016,13,113,8,0.133333,316
4388161847,4/29/2016,14,130,10,0.166667,543
4388161847,4/29/2016,15,104,2,0.033333,25
4388161847,4/29/2016,16,114,7,0.116667,44
4388161847,4/29/2016,17,180,28,0.466667,894
4388161847,4/29/2016,18,160,24,0.4,726
4388161847,4/29/2016,19,112,8,0.133333,162
4388161847,4/29/2016,20,180,32,0.533333,946
4388161847,4/29/2016,21,104,5,0.083333,45
4388161847,4/29/2016,22,118,9,0.15,246
4388161847,4/29/2016,23,87,2,0.033333,16
4388161847,4/30/2016,0,82,1,0.016667,6
4388161847,4/30/2016,1,81,1,0.016667,7
4388161847,4/30/2016,2,82,2,0.033333,11
4388161847,4/30/2016,3,81,1,0.016667,11
4388161847,4/30/2016,4,79,0,0,0
4388161847,4/30/2016,5,83,2,0.033333,24
4388161847,4/30/2016,6,103,8,0.133333,185
4388161847,4/30/2016,7,100,7,0.116667,189
4388161847,4/30/2016,8,81,0,0,0
4388161847,4/30/2016,9,211,45,0.75,1349
4388161847,4/30/2016,10,126,10,0.166667,247
4388161847,4/30/2016,11,366,101,1.683333,2916
4388161847,4/30/2016,12,313,65,1.083333,2355
4388161847,4/30/2016,13,203,35,0.583333,1073
4388161847,4/30/2016,14,84,2,0.033333,35
4388161847,4/30/2016,15,97,7,0.116667,134
4388161847,4/30/2016,16,181,27,0.45,1016
4388161847,4/30/2016,17,111,10,0.166667,269
4388161847,4/30/2016,18,168,28,0.466667,746
4388161847,4/30/2016,19,117,10,0.166667,328
4388161847,4/30/2016,20,233,43,0.716667,1245
4388161847,4/30/2016,21,135,19,0.316667,353
4388161847,4/30/2016,22,83,2,0.033333,11
4388161847,4/30/2016,23,84,2,0.033333,23
4388161847,05-01-2016,0,81,1,0.016667,20
4388161847,05-01-2016,1,89,5,0.083333,51
4388161847,05-01-2016,2,78,0,0,0
4388161847,05-01-2016,3,81,1,0.016667,5
4388161847,05-01-2016,4,78,0,0,0
4388161847,05-01-2016,5,78,0,0,0
4388161847,05-01-2016,6,79,0,0,0
4388161847,05-01-2016,7,83,2,0.033333,21
4388161847,05-01-2016,8,273,67,1.116667,2564
4388161847,05-01-2016,9,109,10,0.166667,201
4388161847,05-01-2016,10,186,26,0.433333,1238
4388161847,05-01-2016,11,165,23,0.383333,846
4388161847,05-01-2016,12,176,25,0.416667,914
4388161847,05-01-2016,13,170,25,0.416667,904
4388161847,05-01-2016,14,83,2,0.033333,21
4388161847,05-01-2016,15,202,43,0.716667,1214
4388161847,05-01-2016,16,114,7,0.116667,362
4388161847,05-01-2016,17,141,16,0.266667,477
4388161847,05-01-2016,18,114,5,0.083333,142
4388161847,05-01-2016,19,168,23,0.383333,831
4388161847,05-01-2016,20,106,11,0.183333,181
4388161847,05-01-2016,21,94,7,0.116667,78
4388161847,05-01-2016,22,100,8,0.133333,185
4388161847,05-01-2016,23,78,0,0,0
4388161847,05-02-2016,0,94,4,0.066667,73
4388161847,05-02-2016,1,81,1,0.016667,9
4388161847,05-02-2016,2,79,0,0,0
4388161847,05-02-2016,3,79,0,0,0
4388161847,05-02-2016,4,78,0,0,0
4388161847,05-02-2016,5,99,8,0.133333,137
4388161847,05-02-2016,6,182,28,0.466667,712
4388161847,05-02-2016,7,152,14,0.233333,698
4388161847,05-02-2016,8,103,6,0.1,130
4388161847,05-02-2016,9,103,7,0.116667,201
4388161847,05-02-2016,10,115,10,0.166667,411
4388161847,05-02-2016,11,106,7,0.116667,231
4388161847,05-02-2016,12,117,9,0.15,437
4388161847,05-02-2016,13,109,8,0.133333,201
4388161847,05-02-2016,14,98,4,0.066667,139
4388161847,05-02-2016,15,99,5,0.083333,180
4388161847,05-02-2016,16,182,24,0.4,915
4388161847,05-02-2016,17,161,21,0.35,665
4388161847,05-02-2016,18,536,113,1.883333,4273
4388161847,05-02-2016,19,176,20,0.333333,322
4388161847,05-02-2016,20,123,12,0.2,181
4388161847,05-02-2016,21,118,10,0.166667,181
4388161847,05-02-2016,22,78,0,0,0
4388161847,05-02-2016,23,78,0,0,0
4388161847,05-03-2016,0,78,0,0,0
4388161847,05-03-2016,1,78,0,0,0
4388161847,05-03-2016,2,78,0,0,0
4388161847,05-03-2016,3,78,0,0,0
4388161847,05-03-2016,4,78,0,0,0
4388161847,05-03-2016,5,310,66,1.1,1620
4388161847,05-03-2016,6,280,61,1.016667,2252
4388161847,05-03-2016,7,129,12,0.2,457
4388161847,05-03-2016,8,109,8,0.133333,255
4388161847,05-03-2016,9,133,15,0.25,530
4388161847,05-03-2016,10,107,8,0.133333,232
4388161847,05-03-2016,11,121,8,0.133333,403
4388161847,05-03-2016,12,129,11,0.183333,513
4388161847,05-03-2016,13,99,6,0.1,91
4388161847,05-03-2016,14,106,8,0.133333,257
4388161847,05-03-2016,15,104,8,0.133333,195
4388161847,05-03-2016,16,184,28,0.466667,941
4388161847,05-03-2016,17,217,49,0.816667,1139
4388161847,05-03-2016,18,283,49,0.816667,1968
4388161847,05-03-2016,19,197,30,0.5,1228
4388161847,05-03-2016,20,123,18,0.3,325
4388161847,05-03-2016,21,109,10,0.166667,313
4388161847,05-03-2016,22,79,0,0,0
4388161847,05-03-2016,23,80,1,0.016667,8
4388161847,05-04-2016,0,82,2,0.033333,12
4388161847,05-04-2016,1,79,0,0,0
4388161847,05-04-2016,2,90,4,0.066667,49
4388161847,05-04-2016,3,78,0,0,0
4388161847,05-04-2016,4,79,0,0,0
4388161847,05-04-2016,5,170,28,0.466667,803
4388161847,05-04-2016,6,254,54,0.9,1720
4388161847,05-04-2016,7,136,13,0.216667,707
4388161847,05-04-2016,8,105,9,0.15,216
4388161847,05-04-2016,9,124,14,0.233333,391
4388161847,05-04-2016,10,126,11,0.183333,554
4388161847,05-04-2016,11,125,8,0.133333,420
4388161847,05-04-2016,12,138,15,0.25,537
4388161847,05-04-2016,13,109,9,0.15,188
4388161847,05-04-2016,14,105,9,0.15,223
4388161847,05-04-2016,15,98,5,0.083333,161
4388161847,05-04-2016,16,200,35,0.583333,1022
4388161847,05-04-2016,17,392,113,1.883333,3803
4388161847,05-04-2016,18,172,33,0.55,764
4388161847,05-04-2016,19,124,16,0.266667,370
4388161847,05-04-2016,20,125,15,0.25,371
4388161847,05-04-2016,21,80,0,0,0
4388161847,05-04-2016,22,92,5,0.083333,64
4388161847,05-04-2016,23,79,0,0,0
4388161847,05-05-2016,0,79,0,0,0
4388161847,05-05-2016,1,78,0,0,0
4388161847,05-05-2016,2,81,1,0.016667,11
4388161847,05-05-2016,3,95,4,0.066667,36
4388161847,05-05-2016,4,79,0,0,0
4388161847,05-05-2016,5,156,28,0.466667,582
4388161847,05-05-2016,6,275,60,1,2160
4388161847,05-05-2016,7,125,13,0.216667,488
4388161847,05-05-2016,8,118,12,0.2,381
4388161847,05-05-2016,9,88,3,0.05,44
4388161847,05-05-2016,10,113,9,0.15,408
4388161847,05-05-2016,11,111,6,0.1,344
4388161847,05-05-2016,12,128,11,0.183333,557
4388161847,05-05-2016,13,94,3,0.05,130
4388161847,05-05-2016,14,106,8,0.133333,241
4388161847,05-05-2016,15,119,11,0.183333,416
4388161847,05-05-2016,16,229,52,0.866667,1259
4388161847,05-05-2016,17,225,49,0.816667,1388
4388161847,05-05-2016,18,121,14,0.233333,387
4388161847,05-05-2016,19,135,18,0.3,534
4388161847,05-05-2016,20,110,11,0.183333,237
4388161847,05-05-2016,21,78,0,0,0
4388161847,05-05-2016,22,78,0,0,0
4388161847,05-05-2016,23,78,0,0,0
4388161847,05-06-2016,0,78,0,0,0
4388161847,05-06-2016,1,78,0,0,0
4388161847,05-06-2016,2,78,0,0,0
4388161847,05-06-2016,3,119,13,0.216667,263
4388161847,05-06-2016,4,141,22,0.366667,441
4388161847,05-06-2016,5,390,101,1.683333,2844
4388161847,05-06-2016,6,225,45,0.75,1560
4388161847,05-06-2016,7,143,14,0.233333,712
4388161847,05-06-2016,8,108,10,0.166667,213
4388161847,05-06-2016,9,113,11,0.183333,258
4388161847,05-06-2016,10,156,23,0.383333,787
4388161847,05-06-2016,11,114,7,0.116667,302
4388161847,05-06-2016,12,118,10,0.166667,255
4388161847,05-06-2016,13,99,5,0.083333,158
4388161847,05-06-2016,14,104,7,0.116667,211
4388161847,05-06-2016,15,124,14,0.233333,430
4388161847,05-06-2016,16,150,16,0.266667,524
4388161847,05-06-2016,17,122,7,0.116667,19
4388161847,05-06-2016,18,148,16,0.266667,442
4388161847,05-06-2016,19,115,6,0.1,92
4388161847,05-06-2016,20,339,96,1.6,2715
4388161847,05-06-2016,21,181,26,0.433333,936
4388161847,05-06-2016,22,92,2,0.033333,13
4388161847,05-06-2016,23,88,0,0,0
4388161847,05-07-2016,0,82,1,0.016667,6
4388161847,05-07-2016,1,86,4,0.066667,26
4388161847,05-07-2016,2,80,0,0,0
4388161847,05-07-2016,3,79,0,0,0
4388161847,05-07-2016,4,79,0,0,0
4388161847,05-07-2016,5,79,0,0,0
4388161847,05-07-2016,6,78,0,0,0
4388161847,05-07-2016,7,80,1,0.016667,4
4388161847,05-07-2016,8,161,30,0.5,947
4388161847,05-07-2016,9,330,92,1.533333,3345
4388161847,05-07-2016,10,155,19,0.316667,650
4388161847,05-07-2016,11,284,69,1.15,1972
4388161847,05-07-2016,12,436,129,2.15,4167
4388161847,05-07-2016,13,184,33,0.55,695
4388161847,05-07-2016,14,87,0,0,0
4388161847,05-07-2016,15,92,4,0.066667,149
4388161847,05-07-2016,16,394,111,1.85,3735
4388161847,05-07-2016,17,279,61,1.016667,1838
4388161847,05-07-2016,18,155,20,0.333333,676
4388161847,05-07-2016,19,226,53,0.883333,1853
4388161847,05-07-2016,20,252,67,1.116667,1991
4388161847,05-07-2016,21,139,22,0.366667,413
4388161847,05-07-2016,22,122,14,0.233333,287
4388161847,05-07-2016,23,83,2,0.033333,16
4388161847,05-08-2016,0,81,1,0.016667,10
4388161847,05-08-2016,1,79,0,0,0
4388161847,05-08-2016,2,80,1,0.016667,9
4388161847,05-08-2016,3,79,0,0,0
4388161847,05-08-2016,4,79,0,0,0
4388161847,05-08-2016,5,79,0,0,0
4388161847,05-08-2016,6,79,0,0,0
4388161847,05-08-2016,7,79,0,0,0
4388161847,05-08-2016,8,110,10,0.166667,292
4388161847,05-08-2016,9,113,13,0.216667,304
4388161847,05-08-2016,10,361,62,1.033333,2772
4388161847,05-08-2016,11,92,0,0,0
4388161847,05-08-2016,12,129,17,0.283333,393
4388161847,05-08-2016,13,417,100,1.666667,3075
4388161847,05-08-2016,14,271,70,1.166667,1304
4388161847,05-08-2016,15,153,14,0.233333,381
4388161847,05-08-2016,16,123,11,0.183333,133
4388161847,05-08-2016,17,208,44,0.733333,951
4388161847,05-08-2016,18,138,17,0.283333,256
4388161847,05-08-2016,19,567,115,1.916667,4770
4388161847,05-08-2016,20,366,96,1.6,2503
4388161847,05-08-2016,21,96,4,0.066667,145
4388161847,05-08-2016,22,78,0,0,0
4388161847,05-08-2016,23,78,0,0,0
4388161847,05-09-2016,0,78,0,0,0
4388161847,05-09-2016,1,78,0,0,0
4388161847,05-09-2016,2,78,0,0,0
4388161847,05-09-2016,3,78,0,0,0
4388161847,05-09-2016,4,78,0,0,0
4388161847,05-09-2016,5,167,29,0.483333,611
4388161847,05-09-2016,6,260,57,0.95,1558
4388161847,05-09-2016,7,126,9,0.15,556
4388161847,05-09-2016,8,109,10,0.166667,223
4388161847,05-09-2016,9,107,7,0.116667,269
4388161847,05-09-2016,10,114,9,0.15,319
4388161847,05-09-2016,11,113,7,0.116667,373
4388161847,05-09-2016,12,119,12,0.2,373
4388161847,05-09-2016,13,106,9,0.15,198
4388161847,05-09-2016,14,99,7,0.116667,117
4388161847,05-09-2016,15,114,11,0.183333,372
4388161847,05-09-2016,16,177,28,0.466667,914
4388161847,05-09-2016,17,196,36,0.6,953
4388161847,05-09-2016,18,186,27,0.45,989
4388161847,05-09-2016,19,274,44,0.733333,2188
4388161847,05-09-2016,20,98,4,0.066667,119
4388161847,05-09-2016,21,87,2,0.033333,43
4388161847,05-09-2016,22,88,4,0.066667,28
4388161847,05-09-2016,23,82,2,0.033333,15
4388161847,05-10-2016,0,80,1,0.016667,8
4388161847,05-10-2016,1,79,0,0,0
4388161847,05-10-2016,2,80,1,0.016667,8
4388161847,05-10-2016,3,81,1,0.016667,12
4388161847,05-10-2016,4,79,0,0,0
4388161847,05-10-2016,5,273,70,1.166667,1887
4388161847,05-10-2016,6,248,45,0.75,1533
4388161847,05-10-2016,7,127,13,0.216667,336
4388161847,05-10-2016,8,161,20,0.333333,920
4388161847,05-10-2016,9,105,4,0.066667,36
4388161847,05-10-2016,10,129,14,0.233333,285
4388161847,05-10-2016,11,142,12,0.2,586
4388161847,05-10-2016,12,112,11,0.183333,248
4388161847,05-10-2016,13,119,12,0.2,416
4388161847,05-10-2016,14,95,4,0.066667,126
4388161847,05-10-2016,15,112,10,0.166667,295
4388161847,05-10-2016,16,97,7,0.116667,76
4388161847,05-10-2016,17,195,31,0.516667,1078
4388161847,05-10-2016,18,176,30,0.5,721
4388161847,05-10-2016,19,212,35,0.583333,1430
4388161847,05-10-2016,20,120,13,0.216667,298
4388161847,05-10-2016,21,79,0,0,0
4388161847,05-10-2016,22,79,0,0,0
4388161847,05-10-2016,23,79,0,0,0
4388161847,05-11-2016,0,79,0,0,0
4388161847,05-11-2016,1,79,0,0,0
4388161847,05-11-2016,2,79,0,0,0
4388161847,05-11-2016,3,79,0,0,0
4388161847,05-11-2016,4,80,1,0.016667,4
4388161847,05-11-2016,5,162,30,0.5,591
4388161847,05-11-2016,6,266,65,1.083333,1938
4388161847,05-11-2016,7,142,13,0.216667,747
4388161847,05-11-2016,8,119,13,0.216667,364
4388161847,05-11-2016,9,99,6,0.1,175
4388161847,05-11-2016,10,140,19,0.316667,642
4388161847,05-11-2016,11,108,5,0.083333,252
4388161847,05-11-2016,12,133,14,0.233333,566
4388161847,05-11-2016,13,122,13,0.216667,458
4388161847,05-11-2016,14,100,7,0.116667,147
4388161847,05-11-2016,15,121,15,0.25,365
4388161847,05-11-2016,16,177,22,0.366667,1050
4388161847,05-11-2016,17,216,41,0.683333,1280
4388161847,05-11-2016,18,119,14,0.233333,310
4388161847,05-11-2016,19,162,23,0.383333,688
4388161847,05-11-2016,20,138,15,0.25,624
4388161847,05-11-2016,21,78,0,0,0
4388161847,05-11-2016,22,78,0,0,0
4388161847,05-11-2016,23,78,0,0,0
4388161847,05-12-2016,0,78,0,0,0
4388161847,05-12-2016,1,78,0,0,0
4388161847,05-12-2016,2,78,0,0,0
4388161847,05-12-2016,3,78,0,0,0
4388161847,05-12-2016,4,78,0,0,0
4388161847,05-12-2016,5,78,0,0,0
4388161847,05-12-2016,6,104,6,0.1,161
4388161847,05-12-2016,7,164,17,0.283333,594
4388161847,05-12-2016,8,101,7,0.116667,120
4388161847,05-12-2016,9,107,11,0.183333,186
4388161847,05-12-2016,10,101,7,0.116667,182
4388161847,05-12-2016,11,120,9,0.15,398
4388161847,05-12-2016,12,157,22,0.366667,799
4388161847,05-12-2016,13,114,10,0.166667,326
4388161847,05-12-2016,14,117,12,0.2,313
4445114986,04-12-2016,0,70,0,0,0
4445114986,04-12-2016,1,85,7,0.116667,88
4445114986,04-12-2016,2,69,0,0,0
4445114986,04-12-2016,3,72,1,0.016667,42
4445114986,04-12-2016,4,73,2,0.033333,15
4445114986,04-12-2016,5,69,0,0,0
4445114986,04-12-2016,6,69,0,0,0
4445114986,04-12-2016,7,81,5,0.083333,73
4445114986,04-12-2016,8,82,5,0.083333,60
4445114986,04-12-2016,9,70,0,0,0
4445114986,04-12-2016,10,71,1,0.016667,6
4445114986,04-12-2016,11,97,13,0.216667,171
4445114986,04-12-2016,12,93,11,0.183333,197
4445114986,04-12-2016,13,130,28,0.466667,436
4445114986,04-12-2016,14,85,5,0.083333,81
4445114986,04-12-2016,15,115,21,0.35,332
4445114986,04-12-2016,16,108,13,0.216667,399
4445114986,04-12-2016,17,124,25,0.416667,400
4445114986,04-12-2016,18,89,8,0.133333,100
4445114986,04-12-2016,19,114,20,0.333333,321
4445114986,04-12-2016,20,120,23,0.383333,401
4445114986,04-12-2016,21,85,6,0.1,134
4445114986,04-12-2016,22,70,0,0,0
4445114986,04-12-2016,23,74,2,0.033333,20
4445114986,4/13/2016,0,69,0,0,0
4445114986,4/13/2016,1,69,0,0,0
4445114986,4/13/2016,2,69,0,0,0
4445114986,4/13/2016,3,69,0,0,0
4445114986,4/13/2016,4,76,3,0.05,50
4445114986,4/13/2016,5,70,0,0,0
4445114986,4/13/2016,6,69,0,0,0
4445114986,4/13/2016,7,75,2,0.033333,33
4445114986,4/13/2016,8,71,0,0,0
4445114986,4/13/2016,9,72,1,0.016667,14
4445114986,4/13/2016,10,70,0,0,0
4445114986,4/13/2016,11,96,12,0.2,157
4445114986,4/13/2016,12,100,14,0.233333,178
4445114986,4/13/2016,13,83,5,0.083333,101
4445114986,4/13/2016,14,97,12,0.2,166
4445114986,4/13/2016,15,99,13,0.216667,214
4445114986,4/13/2016,16,107,18,0.3,254
4445114986,4/13/2016,17,128,28,0.466667,440
4445114986,4/13/2016,18,118,21,0.35,410
4445114986,4/13/2016,19,87,8,0.133333,82
4445114986,4/13/2016,20,103,15,0.25,243
4445114986,4/13/2016,21,78,3,0.05,48
4445114986,4/13/2016,22,99,14,0.233333,195
4445114986,4/13/2016,23,122,25,0.416667,376
4445114986,4/14/2016,0,95,11,0.183333,173
4445114986,4/14/2016,1,78,4,0.066667,56
4445114986,4/14/2016,2,86,7,0.116667,109
4445114986,4/14/2016,3,69,0,0,0
4445114986,4/14/2016,4,69,0,0,0
4445114986,4/14/2016,5,71,1,0.016667,8
4445114986,4/14/2016,6,69,0,0,0
4445114986,4/14/2016,7,69,0,0,0
4445114986,4/14/2016,8,69,0,0,0
4445114986,4/14/2016,9,73,2,0.033333,13
4445114986,4/14/2016,10,69,0,0,0
4445114986,4/14/2016,11,78,4,0.066667,31
4445114986,4/14/2016,12,95,12,0.2,164
4445114986,4/14/2016,13,98,13,0.216667,156
4445114986,4/14/2016,14,92,10,0.166667,118
4445114986,4/14/2016,15,129,26,0.433333,489
4445114986,4/14/2016,16,104,14,0.233333,265
4445114986,4/14/2016,17,130,27,0.45,503
4445114986,4/14/2016,18,101,13,0.216667,286
4445114986,4/14/2016,19,107,18,0.3,222
4445114986,4/14/2016,20,113,18,0.3,395
4445114986,4/14/2016,21,102,15,0.25,230
4445114986,4/14/2016,22,124,23,0.383333,493
4445114986,4/14/2016,23,101,13,0.216667,263
4445114986,4/15/2016,0,107,17,0.283333,312
4445114986,4/15/2016,1,73,2,0.033333,16
4445114986,4/15/2016,2,71,1,0.016667,6
4445114986,4/15/2016,3,71,1,0.016667,13
4445114986,4/15/2016,4,69,0,0,0
4445114986,4/15/2016,5,69,0,0,0
4445114986,4/15/2016,6,70,0,0,0
4445114986,4/15/2016,7,77,3,0.05,66
4445114986,4/15/2016,8,110,20,0.333333,271
4445114986,4/15/2016,9,88,4,0.066667,225
4445114986,4/15/2016,10,112,19,0.316667,318
4445114986,4/15/2016,11,114,16,0.266667,408
4445114986,4/15/2016,12,115,20,0.333333,355
4445114986,4/15/2016,13,126,19,0.316667,684
4445114986,4/15/2016,14,138,25,0.416667,743
4445114986,4/15/2016,15,136,29,0.483333,594
4445114986,4/15/2016,16,156,38,0.633333,788
4445114986,4/15/2016,17,120,24,0.4,345
4445114986,4/15/2016,18,102,15,0.25,208
4445114986,4/15/2016,19,96,12,0.2,184
4445114986,4/15/2016,20,116,23,0.383333,285
4445114986,4/15/2016,21,142,31,0.516667,678
4445114986,4/15/2016,22,99,11,0.183333,277
4445114986,4/15/2016,23,117,20,0.333333,422
4445114986,4/16/2016,0,69,0,0,0
4445114986,4/16/2016,1,69,0,0,0
4445114986,4/16/2016,2,71,1,0.016667,4
4445114986,4/16/2016,3,71,1,0.016667,10
4445114986,4/16/2016,4,70,0,0,0
4445114986,4/16/2016,5,69,0,0,0
4445114986,4/16/2016,6,69,0,0,0
